"Latitude","Longitude","Severity.Total.Score"
-37.823896,147.607626,1685
-37.815993,147.649758,1685
-37.818453,147.6509,1685
-37.824785,147.651742,1685
-37.828107,147.653988,1685
-37.826689,147.654177,1685
-37.892539,147.675607,29
-37.914707,147.719074,171
-37.90706,147.71738,171
-37.816551,147.738875,10
-37.915925,145.019005,704
-37.915572,145.015746,165
-37.915282,145.013137,165
-37.914736,145.008419,507
-37.916391,145.006188,507
-37.914755,145.003645,507
-37.91427,145.01683,165
-37.91109,145.01739,165
-37.90873,145.01777,165
-37.90657,145.01814,165
-37.90409,145.0186,165
-37.90157,145.01907,165
-37.933641,145.008317,507
-37.91108,145.01753,165
-37.90852,145.01796,165
-37.90637,145.01833,165
-37.90378,145.01881,165
-37.9012,145.01933,165
-37.950328,145.004566,345
-37.937973,145.001466,345
-37.926482,144.989157,507
-37.915135,144.996298,507
-37.904883,145.002604,165
-37.896693,145.004165,472
-37.892064,144.995527,612
-37.905536,145.003166,165
-37.950211,145.004234,345
-37.937526,145.001382,345
-37.950657,145.004273,345
-37.895372,144.990058,612
-37.946488,145.000903,345
-37.965671,145.01828,20
-37.99115,145.03588,576
-37.989467,145.041453,209
-37.971406,145.035753,1021
-37.919204,144.993609,507
-37.985967,145.033012,209
-37.980215,145.05289,209
-37.946139,145.000912,345
-37.940149,144.999765,345
-38.079451,145.484989,1505
-38.080208,145.485973,1505
-38.081189,145.491657,1505
-38.076779,145.493424,1505
-38.073701,145.49409,1505
-38.071508,145.493629,1505
-38.071684,145.480707,1505
-38.07143,145.476897,1505
-38.075917,145.471181,1505
-38.07668,145.46934,1505
-38.07376,145.468,1505
-38.07128,145.46766,1505
-38.06917,145.46686,1505
-38.06684,145.466638,1505
-38.064813,145.464708,1505
-38.063634,145.461739,1505
-38.063226,145.436694,274
-38.06264,145.41891,274
-38.0613,145.41531,274
-38.059986,145.40819,274
-38.059687,145.406034,274
-38.056755,145.390467,274
-38.05418,145.37922,241
-38.045042,145.367529,241
-38.05355,145.37867,241
-38.056268,145.389892,274
-38.059368,145.406073,274
-38.05999,145.40947,274
-38.06078,145.41394,274
-38.062266,145.41925,274
-38.066553,145.43678,274
-38.06382,145.463323,1505
-38.071185,145.477193,1505
-38.071464,145.4816,1505
-38.071216,145.493438,1505
-38.07699,145.4936,1505
-38.081289,145.491666,1505
-38.06691,145.46673,1505
-38.06916,145.46703,1505
-38.071637,145.467964,1505
-37.831964,144.848263,510
-37.831801,144.854428,510
-37.832064,144.856942,510
-37.832322,144.859277,510
-37.833023,144.861101,510
-37.834387,144.862171,510
-37.835999,144.863475,510
-37.837247,144.864444,510
-37.840437,144.864883,510
-37.840658,144.867012,510
-37.840884,144.869104,484
-37.841176,144.871887,484
-37.841627,144.875964,484
-37.841883,144.878251,484
-37.844473,144.887342,484
-37.845548,144.892335,535
-37.847075,144.892153,535
-37.848515,144.893053,535
-37.850786,144.89466,535
-37.852903,144.896012,679
-37.854193,144.896934,679
-37.856713,144.897754,679
-37.858902,144.898397,679
-37.859293,144.901142,679
-37.862739,144.903498,679
-37.864524,144.9077,679
-37.866684,144.904469,679
-37.86814,144.902428,679
-37.867345,144.900013,679
-37.865736,144.895032,679
-37.865019,144.89293,679
-37.865219,144.888247,679
-37.867536,144.888058,679
-37.828971,144.873999,484
-37.833748,144.874226,484
-37.83395,144.873202,484
-37.833722,144.870985,484
-37.833437,144.86836,484
-37.843044,144.846123,510
-37.841403,144.846393,510
-38.03184,145.21875,7567
-38.03197,145.21866,7567
-38.03368,145.22837,7567
-38.03385,145.22824,7567
-38.034342,145.234154,291
-38.03446,145.2338,291
-38.03504,145.24062,291
-38.03527,145.24033,291
-38.056633,145.245244,291
-38.05682,145.24507,291
-37.989464,145.209452,7567
-37.692616,144.87414,693
-37.562366,144.709456,1379
-37.563809,144.705374,1379
-37.559113,144.707477,1379
-37.566364,144.714278,1379
-37.568405,144.720211,1379
-37.571985,144.723336,1379
-37.586147,144.728423,1379
-37.584834,144.729806,1379
-37.583286,144.734665,1379
-37.58211,144.738422,1379
-37.582102,144.755374,1379
-37.581366,144.752519,1379
-37.560659,144.709621,1379
-37.564619,144.708435,1379
-37.560313,144.705173,1379
-37.560063,144.710972,1379
-37.565484,144.716064,1379
-37.566419,144.714381,1379
-37.568194,144.72028,1379
-37.572461,144.723985,1379
-37.58547,144.726322,1379
-37.582048,144.738366,1379
-37.578504,144.751097,1379
-37.581393,144.757371,1379
-37.582351,144.750724,1379
-37.657884,144.893402,130
-37.656782,144.889698,130
-37.654145,144.88806,178
-37.65099,144.88949,178
-37.673136,144.887869,130
-37.675887,144.888201,130
-37.67809,144.898977,130
-37.679952,144.899469,130
-37.676245,144.919611,2630
-37.675547,144.925551,2630
-37.675799,144.927491,2630
-37.678794,144.963262,2630
-37.679025,144.965372,2630
-37.679389,144.967851,2630
-37.827047,145.00979,3294
-37.827262,145.011776,3294
-37.827467,145.01651,758
-37.826557,145.021013,758
-37.808435,144.9784,2317
-37.809198,144.985492,3294
-37.809733,144.990967,3294
-37.809657,144.992583,3294
-37.809994,144.99579,3294
-37.810494,145.000518,3294
-37.810827,145.004044,3294
-37.811126,145.00703,3294
-37.811358,145.01039,3294
-37.811761,145.013246,3294
-37.826451,145.02004,758
-37.827283,145.016701,758
-37.827196,145.012278,3294
-37.826904,145.009603,3294
-37.826595,145.006927,3294
-37.826393,145.005108,3294
-37.826105,145.002341,3294
-37.82561,144.997785,3294
-37.82538,144.995904,3294
-37.825088,144.993282,3294
-37.824827,144.991007,3294
-37.81775,144.9924,3294
-37.81799,144.99451,3294
-37.81825,144.99686,3294
-37.81849,144.99873,3294
-37.81875,145.001374,3294
-37.81898,145.00357,3294
-37.819539,145.008874,3294
-37.8201,145.01405,758
-37.8203,145.01413,758
-37.8195,145.00777,3294
-37.81908,145.00398,3294
-37.81881,145.00137,3294
-37.818655,144.999403,3294
-37.818439,144.997215,3294
-37.818156,144.994814,3294
-37.834514,145.169939,460
-37.835585,145.172667,436
-37.838817,145.172003,436
-37.824077,145.198426,436
-37.825666,145.199555,436
-37.825574,145.200836,436
-37.827441,145.200672,289
-37.82867,145.200591,289
-37.82929,145.20235,289
-37.829624,145.203281,289
-37.829777,145.205276,289
-37.829769,145.208026,289
-37.830786,145.208729,289
-37.83258,145.20872,289
-37.789722,144.942508,1573
-37.817224,144.953457,2060
-37.819098,144.954412,2060
-37.821098,144.955312,1021
-37.841583,145.171353,436
-37.845192,145.170985,436
-37.84767,145.170718,436
-37.851646,145.169963,289
-37.85401,145.16964,289
-37.854196,145.169174,289
-37.859196,145.168986,289
-38.029204,145.129639,1034
-38.034022,145.117225,608
-38.033119,145.115978,608
-38.033862,145.113746,608
-38.034991,145.110382,608
-38.035789,145.10799,608
-38.03673,145.114279,608
-38.037125,145.11525,608
-38.03912,145.116408,608
-38.041567,145.117851,608
-38.043241,145.117914,608
-38.044065,145.119052,608
-38.044393,145.12215,608
-38.046866,145.121816,608
-38.047757,145.118968,608
-38.118882,144.328572,793
-38.117818,144.324804,793
-38.117572,144.322796,793
-38.119379,144.321719,793
-38.123166,144.321187,793
-38.125006,144.320856,793
-38.127988,144.320259,793
-38.131847,144.319631,389
-38.133969,144.319267,389
-38.136919,144.31872,389
-38.139512,144.320158,389
-38.139783,144.321965,389
-38.140108,144.324148,389
-38.140534,144.327093,389
-38.131096,144.331589,389
-38.182503,144.389154,1115
-38.14528,144.35511,3738
-38.155407,144.374103,1115
-38.156143,144.375911,1115
-38.156901,144.378611,1115
-38.157598,144.38111,1115
-38.158314,144.383712,1115
-38.158965,144.385935,1115
-38.159808,144.38629,1115
-38.166028,144.399504,1115
-38.161127,144.390385,1115
-38.160856,144.388131,1115
-38.159185,144.385954,1115
-38.158483,144.383582,1115
-38.157923,144.381553,1115
-38.157224,144.379139,1115
-38.156307,144.375877,1115
-38.155336,144.37388,1115
-38.153844,144.37455,1115
-38.289125,144.613805,103
-38.284663,144.614485,103
-38.279907,144.615856,103
-38.274692,144.618871,103
-38.272107,144.626399,103
-38.272309,144.626126,103
-37.713846,145.037142,985
-37.713462,145.03358,985
-37.713266,145.031987,985
-37.71332,145.028989,985
-37.714889,145.022859,1732
-37.71575,145.022039,1732
-37.7163,145.0233,1732
-37.71651,145.02496,985
-37.717803,145.026477,985
-37.719032,145.027339,985
-37.71953,145.02621,1732
-37.72058,145.02542,1732
-37.72142,145.02446,1732
-37.722191,145.022656,1732
-37.72433,145.02307,1732
-37.72572,145.02289,1732
-37.72772,145.01957,1732
-37.729387,145.017085,1732
-37.730834,145.015017,1732
-37.731157,145.014995,1732
-37.7316,145.01924,1732
-37.73195,145.02248,1732
-37.732587,145.028299,185
-37.73425,145.02875,2201
-37.73564,145.02875,2201
-37.801835,145.007212,635
-37.803723,145.011573,635
-37.805536,145.015599,3294
-37.806761,145.019367,3294
-37.806836,145.022943,3294
-37.807136,145.025511,758
-37.807321,145.028899,480
-37.804161,145.029437,480
-37.801373,145.029952,480
-37.798903,145.030943,72
-37.797477,145.033435,72
-37.795698,145.036153,72
-37.793927,145.037641,72
-37.792574,145.039124,72
-37.7912,145.042903,72
-36.73062,144.292118,3685
-36.734058,144.292082,3685
-36.734022,144.291939,3685
-36.730669,144.292012,3685
-36.727827,144.29164,3685
-36.722178,144.283784,3685
-36.720259,144.280971,645
-36.716906,144.27611,645
-36.711795,144.256778,645
-36.713537,144.253962,645
-36.779803,144.286544,3685
-36.769246,144.294521,3685
-36.770835,144.29692,3685
-36.772753,144.296468,3685
-36.760887,144.263487,3685
-36.77907,144.29407,3685
-36.7655,144.248562,817
-36.76795,144.249504,817
-36.777333,144.243588,817
-36.78326,144.292325,3685
-36.7835,144.240497,817
-36.784272,144.243113,817
-36.78187,144.29118,3685
-36.784268,144.24266,817
-36.783675,144.241052,817
-36.777207,144.243478,817
-36.768048,144.249295,817
-36.765483,144.248383,817
-36.719023,144.25331,645
-36.809564,144.236335,817
-36.813188,144.233779,817
-36.816807,144.229054,817
-36.817852,144.233389,817
-36.75136,144.295201,3685
-36.759594,144.24914,3685
-36.761151,144.235805,817
-36.757798,144.226888,817
-36.753211,144.222994,585
-36.752172,144.220394,585
-36.756585,144.199278,585
-37.90029,144.616393,745
-37.900351,144.617463,745
-37.899993,144.613518,745
-37.899983,144.614312,745
-37.898452,144.610418,745
-37.898404,144.610561,745
-37.894298,144.610674,745
-37.895795,144.610738,745
-37.89207,144.61137,745
-37.892077,144.611434,745
-37.888469,144.613289,745
-37.8885,144.613497,745
-37.887029,144.609258,745
-37.887066,144.609878,745
-37.87717,144.61501,745
-37.877052,144.615145,745
-37.876795,144.611618,745
-37.879737,144.60808,745
-37.880214,144.608001,745
-37.877883,144.608251,745
-37.877937,144.608154,745
-37.876669,144.604899,745
-37.876676,144.601564,745
-37.873651,144.601412,745
-37.871455,144.600915,745
-37.870204,144.597881,745
-37.872262,144.596585,745
-37.875336,144.597728,745
-37.876985,144.602064,745
-37.888879,144.64011,745
-37.88842,144.64015,745
-37.891156,144.640836,745
-37.890973,144.640577,745
-37.888649,144.662026,3195
-37.888413,144.66231,3195
-37.884441,144.662888,3195
-37.884499,144.663075,3195
-37.87979,144.663608,3195
-37.879211,144.663905,3195
-37.877256,144.664047,3195
-37.874773,145.171569,1055
-37.874326,145.167067,1055
-37.89932,145.105603,858
-37.88504,145.10862,858
-37.889653,145.107691,858
-37.891176,145.107377,858
-37.893445,145.106846,858
-37.90246,145.105093,858
-37.903493,145.10435,858
-37.903156,145.101577,858
-37.902673,145.097641,858
-37.902171,145.09494,858
-37.88891,145.10771,858
-37.87692,145.101359,615
-37.903455,145.167717,1055
-37.902305,145.167939,1055
-37.87895,145.1594,1055
-37.878052,145.156209,1055
-37.87741,145.15366,445
-37.9062,145.13793,1055
-37.86026,145.15419,311
-37.86063,145.15756,311
-37.861083,145.161127,311
-37.861394,145.163858,311
-37.862704,145.164174,311
-37.86388,145.16259,311
-37.865041,145.161,1055
-37.86527,145.15731,311
-37.868107,145.155636,1055
-37.87149,145.15434,1055
-37.889234,145.166727,1055
-37.889446,145.168818,1055
-37.889703,145.171163,1055
-37.890092,145.17459,1055
-37.876088,145.182185,1055
-37.876662,145.187135,1055
-37.862287,145.150369,311
-37.865903,145.14967,194
-37.868592,145.149154,445
-37.87015,145.148845,445
-37.96403,145.144102,1370
-38.014171,145.205793,7567
-38.018304,145.204886,7567
-38.021994,145.204165,7567
-38.026609,145.203226,7567
-38.029512,145.202652,7567
-38.031602,145.202269,7567
-38.034896,145.201611,7567
-38.06452,145.182154,3203
-38.069769,145.179604,847
-37.671126,145.018464,703
-37.669236,145.016365,703
-37.662614,145.018505,703
-37.660952,145.020186,703
-37.659916,145.022029,703
-37.660383,145.026317,703
-37.660637,145.029031,703
-37.660865,145.032009,703
-37.661205,145.035054,703
-37.662303,145.045618,1155
-37.662325,145.049117,1155
-37.662198,145.052553,1155
-37.665386,145.058399,1155
-37.667267,145.060058,1155
-37.668292,145.061619,1155
-37.669412,145.064696,1155
-37.670094,145.069355,1155
-37.67131,145.07113,1155
-37.67392,145.07065,1155
-37.938313,145.201891,1743
-37.938514,145.204279,1743
-37.941443,145.210307,1743
-37.944328,145.209754,1743
-37.950456,145.208573,1743
-37.953545,145.208933,7567
-37.95416,145.214071,7567
-37.956038,145.217541,7567
-37.95778,145.221076,90
-37.959378,145.222721,90
-37.960414,145.216113,90
-37.9485,145.05896,1022
-37.9503,145.058585,1022
-37.953165,145.058016,1022
-37.955755,145.057555,1022
-37.964955,145.055888,1022
-37.968027,145.055244,1022
-37.971779,145.054575,1022
-37.973878,145.054156,1022
-37.979835,145.053757,209
-37.980335,145.057712,576
-37.980677,145.06045,576
-37.984206,145.066517,576
-37.986046,145.068081,576
-37.987674,145.069778,576
-37.985604,145.070637,576
-37.983525,145.071033,576
-37.98261,145.07683,576
-37.983375,145.082868,1034
-37.98374,145.08615,576
-37.984114,145.089221,576
-37.984572,145.092902,576
-37.985011,145.096533,576
-37.985339,145.099226,576
-37.985879,145.103609,576
-37.98635,145.10733,576
-37.986876,145.111766,576
-37.987251,145.114695,288
-37.987237,145.116651,288
-37.98804,145.121177,288
-37.988594,145.12584,288
-37.98896,145.12882,694
-37.98934,145.13181,694
-37.98972,145.13515,694
-37.99009,145.13841,694
-37.946454,145.022902,523
-37.946941,145.026958,523
-37.947269,145.029716,523
-37.94743,145.031211,523
-37.94773,145.03384,523
-37.948005,145.036037,523
-37.84439,145.27121,872
-37.846087,145.272844,872
-37.84684,145.274322,872
-37.847306,145.278131,872
-37.844451,145.278925,872
-37.842419,145.279308,872
-37.839327,145.279884,872
-37.838458,145.275167,872
-37.841704,145.261492,872
-37.842413,145.255568,872
-37.842989,145.251189,872
-37.885488,145.223437,941
-37.848045,145.2461,941
-37.94003,145.23063,666
-37.937002,145.231215,666
-37.766341,145.271947,1455
-37.768862,145.273789,1455
-37.784062,145.269488,1455
-37.7858,145.27237,1455
-37.787032,145.273131,1455
-37.787542,145.27603,1455
-37.78975,145.27676,1455
-37.79417,145.280931,1455
-37.763099,145.289609,1455
-37.765116,145.289532,1455
-37.767276,145.289059,1455
-37.769051,145.288765,1455
-37.770207,145.287222,1455
-37.772152,145.286782,1455
-37.774832,145.286232,1455
-37.776083,145.285051,1455
-37.777314,145.284729,1455
-37.780274,145.28422,1455
-37.887878,145.291991,975
-37.883114,145.275434,975
-37.885962,145.26661,975
-37.888255,145.263222,975
-37.890208,145.260348,132
-37.892053,145.257177,132
-37.893205,145.254089,132
-37.728865,144.963702,1878
-37.778684,144.975273,1265
-37.730435,144.963752,1878
-37.77883,144.97518,1265
-37.73162,144.96426,1878
-37.734099,144.965318,1878
-37.73584,144.966051,1878
-37.703716,144.958902,615
-37.70409,144.95659,615
-37.703802,144.95392,615
-37.703839,144.951247,615
-37.7063,144.950818,615
-37.708311,144.950461,615
-37.70961,144.95028,615
-37.71174,144.94991,615
-37.71356,144.94956,1732
-37.715734,144.948593,1732
-37.717472,144.948333,1732
-37.7192,144.9478,1732
-37.72181,144.94738,1732
-37.72452,144.94696,558
-37.7275,144.94651,558
-37.72918,144.94621,558
-37.731952,144.945813,558
-37.73409,144.945398,558
-37.735867,144.94561,558
-37.738771,144.945168,558
-37.739147,144.948626,558
-37.7361,144.94932,558
-37.73636,144.95211,558
-37.73654,144.95423,558
-37.736732,144.955893,1878
-37.73697,144.95806,1878
-37.737202,144.96068,1878
-37.738855,144.962833,1878
-37.741102,144.963753,1878
-37.741491,144.967486,1878
-37.741914,144.971344,1878
-37.7423,144.974732,1878
-37.742633,144.977427,1878
-37.655868,143.882192,3922
-37.657862,143.881383,3922
-37.65556,143.882137,3922
-37.652942,143.882992,3922
-37.650652,143.883752,3922
-37.648909,143.884289,3922
-37.647357,143.884842,3922
-37.6452,143.886,3922
-37.633719,143.880861,3922
-37.643639,143.885975,3922
-37.627922,143.8798,3922
-37.620951,143.877506,3922
-37.617799,143.874693,3922
-37.610004,143.869802,3922
-37.609157,143.869448,3922
-37.605468,143.868926,3922
-37.602513,143.868463,3922
-37.600266,143.868097,3922
-37.596083,143.867608,3922
-37.592886,143.867174,3922
-37.590147,143.866822,3922
-37.585939,143.867154,3922
-37.581623,143.86792,3922
-37.579142,143.86801,3922
-37.575223,143.868697,3922
-37.569545,143.870199,3922
-37.567803,143.868742,3922
-37.570399,143.862002,3922
-37.57155,143.860622,3922
-37.573791,143.857967,3922
-37.575673,143.855715,3922
-37.575579,143.855645,3922
-37.573753,143.857817,3922
-37.571754,143.86019,3922
-37.57779,143.852618,3922
-37.578909,143.85076,3922
-37.582004,143.852144,3922
-37.583997,143.851788,3922
-37.584104,143.85327,3922
-37.582071,143.854536,3922
-38.330193,144.969782,399
-38.328555,144.973227,399
-38.310727,144.993204,399
-38.309007,144.993912,399
-38.374415,144.811443,218
-38.379125,144.785561,218
-38.363893,144.78411,39
-38.361681,144.780444,39
-38.368352,144.770517,39
-38.357491,144.756737,39
-38.33726,144.743997,109
-38.34783,144.742524,109
-38.352553,144.749222,109
-38.354692,144.75225,39
-38.358573,144.757988,39
-38.361994,144.761444,39
-38.36549,144.775306,39
-38.361541,144.780414,39
-38.365811,144.783296,39
-38.367242,144.784729,39
-38.372695,144.78702,39
-38.376237,144.786305,218
-38.37932,144.785717,218
-38.379599,144.791957,218
-38.379283,144.79581,218
-38.378517,144.800658,218
-38.37656,144.80809,218
-38.378296,144.816592,218
-38.401754,144.812203,562
-38.394536,144.816033,218
-38.3768,144.843,562
-38.377005,144.851649,562
-38.37513,144.852803,562
-38.370447,144.856635,562
-38.370757,144.859799,562
-38.371678,144.861679,562
-38.370489,144.867201,562
-38.370186,144.874857,562
-38.368819,144.878128,562
-38.3718,144.877,562
-37.03287,145.152808,1137
-37.034787,145.143875,1137
-37.02169,145.141295,1137
